x,y,z,timestamp_ms,subject_id,class,timestamp_s
1.4913025,7.190567,-0.8555298,1.57E+12,8,WALKING,1569847537
1.0316162,8.224869,-0.85313416,1.57E+12,8,WALKING,1569847537
0.6174164,8.828201,-1.6863098,1.57E+12,8,WALKING,1569847537
1.3667908,8.971863,0.6073303,1.57E+12,8,WALKING,1569847537
1.8456421,8.777924,2.5226898,1.57E+12,8,WALKING,1569847537
0.6174164,9.350143,-0.49160767,1.57E+12,8,WALKING,1569847537
0.49291992,10.566391,-2.0334778,1.57E+12,8,WALKING,1569847537
2.6884003,11.057205,-0.4006195,1.57E+12,8,WALKING,1569847537
4.6612244,11.7659,2.1492004,1.57E+12,8,WALKING,1569847537
4.747406,11.794617,1.2633362,1.57E+12,8,WALKING,1569847537
3.593399,11.358887,-3.8434906,1.57E+12,8,WALKING,1569847537
3.8495789,11.662949,-3.671112,1.57E+12,8,WALKING,1569847537
3.5670624,12.649353,0.84436035,1.57E+12,8,WALKING,1569847537
2.62854,11.919128,-0.66877747,1.57E+12,8,WALKING,1569847537
2.2670135,8.888062,1.028717,1.57E+12,8,WALKING,1569847537
-1.1495056,7.2192993,-0.039108276,1.57E+12,8,WALKING,1569847537
-2.8062897,11.7659,0.8994293,1.57E+12,8,WALKING,1569847537
-2.210144,16.374725,5.793167,1.57E+12,8,WALKING,1569847537
-2.8565674,18.40741,-0.8674927,1.57E+12,8,WALKING,1569847537
-3.503006,13.963776,-3.9057312,1.57E+12,8,WALKING,1569847537
-3.285141,9.4530945,-3.410141,1.57E+12,8,WALKING,1569847537
-1.0345917,9.225647,0.67437744,1.57E+12,8,WALKING,1569847537
1.292572,8.509781,0.9161835,1.57E+12,8,WALKING,1569847537
3.375534,7.427597,-0.4006195,1.57E+12,8,WALKING,1569847537
3.947754,5.7444763,3.3822174,1.57E+12,8,WALKING,1569847537
1.8240967,4.312744,0.7485962,1.57E+12,8,WALKING,1569847537
-0.52223206,3.4747772,-0.49639893,1.57E+12,8,WALKING,1569847538
-1.3769531,2.9983215,-1.0111542,1.57E+12,8,WALKING,1569847538
-1.3003387,2.4596252,-0.38865662,1.57E+12,8,WALKING,1569847538
-2.2843628,1.7796783,0.061447144,1.57E+12,8,WALKING,1569847538
-2.2005615,2.9552307,-0.544281,1.57E+12,8,WALKING,1569847538
-2.475891,4.822708,-2.2944336,1.57E+12,8,WALKING,1569847538
-2.45195,7.6789856,-6.2233276,1.57E+12,8,WALKING,1569847538
-1.4751129,12.670898,-7.652664,1.57E+12,8,WALKING,1569847538
-2.4615326,20.227005,-10.236008,1.57E+12,8,WALKING,1569847538
-6.732788,16.664429,-11.473816,1.57E+12,8,WALKING,1569847538
-6.534073,7.882492,-6.1539,1.57E+12,8,WALKING,1569847538
-3.5437164,4.8586273,-4.0062866,1.57E+12,8,WALKING,1569847538
-3.471878,4.7413025,-4.6814575,1.57E+12,8,WALKING,1569847538
-5.459076,13.463379,-7.9902496,1.57E+12,8,WALKING,1569847538
-2.8062897,14.263046,4.737335,1.57E+12,8,WALKING,1569847538
-0.71136475,9.307053,9.221664,1.57E+12,8,WALKING,1569847538
-1.0609283,3.2497253,2.783661,1.57E+12,8,WALKING,1569847538
2.2071686,6.783554,-1.3846436,1.57E+12,8,WALKING,1569847538
3.5957947,11.840118,2.5729675,1.57E+12,8,WALKING,1569847538
-1.14711,9.460281,3.2218018,1.57E+12,8,WALKING,1569847538
-2.2675934,8.818634,5.180252,1.57E+12,8,WALKING,1569847538
6.794449,12.254318,3.3008118,1.57E+12,8,WALKING,1569847538
8.264496,11.993347,-2.6703339,1.57E+12,8,WALKING,1569847538
-1.8246765,7.846588,-2.4189453,1.57E+12,8,WALKING,1569847538
-3.2755585,7.00383,0.499588,1.57E+12,8,WALKING,1569847538
-0.71136475,7.7843323,4.0286407,1.57E+12,8,WALKING,1569847538
-0.13676453,7.8753204,1.6751404,1.57E+12,8,WALKING,1569847538
1.6110077,8.710892,-0.6735687,1.57E+12,8,WALKING,1569847538
3.0738678,8.370911,-0.8890381,1.57E+12,8,WALKING,1569847538
3.9237976,7.5042114,-0.09416199,1.57E+12,8,WALKING,1569847538
3.2630005,8.026154,-2.663147,1.57E+12,8,WALKING,1569847538
2.386734,8.5121765,-3.920105,1.57E+12,8,WALKING,1569847538
3.217514,8.749207,0.846756,1.57E+12,8,WALKING,1569847538
2.5686798,8.615128,1.11969,1.57E+12,8,WALKING,1569847538
-0.11042786,9.939117,-1.6096954,1.57E+12,8,WALKING,1569847538
1.0483704,11.641388,-1.2146606,1.57E+12,8,WALKING,1569847538
5.046692,12.409927,2.8483124,1.57E+12,8,WALKING,1569847538
4.9461365,12.67569,3.372635,1.57E+12,8,WALKING,1569847538
2.0826569,11.543228,-3.5561829,1.57E+12,8,WALKING,1569847538
0.6102295,11.05481,-5.1363525,1.57E+12,8,WALKING,1569847538
1.9653473,10.058823,-2.0478363,1.57E+12,8,WALKING,1569847538
5.281311,10.394012,0.21707153,1.57E+12,8,WALKING,1569847538
3.7370605,10.884827,-1.291275,1.57E+12,8,WALKING,1569847538
1.56073,8.921585,-1.6144867,1.57E+12,8,WALKING,1569847538
-0.29238892,9.192123,2.8914032,1.57E+12,8,WALKING,1569847539
-0.41448975,13.006088,7.0621033,1.57E+12,8,WALKING,1569847539
-1.1088104,16.037155,4.229767,1.57E+12,8,WALKING,1569847539
-3.9746704,18.337982,-7.228897,1.57E+12,8,WALKING,1569847539
-4.3577423,14.626968,-4.1595306,1.57E+12,8,WALKING,1569847539
-3.4934387,9.855316,-1.2769012,1.57E+12,8,WALKING,1569847539
-1.2093658,8.40683,-1.2816925,1.57E+12,8,WALKING,1569847539
2.9637299,8.569641,0.039901733,1.57E+12,8,WALKING,1569847539
6.040283,6.711731,3.0182953,1.57E+12,8,WALKING,1569847539
4.6707916,4.13797,2.3407288,1.57E+12,8,WALKING,1569847539
0.837677,3.209015,-0.2306366,1.57E+12,8,WALKING,1569847539
-0.8023529,2.873825,0.28172302,1.57E+12,8,WALKING,1569847539
-0.90530396,2.7277832,1.4213562,1.57E+12,8,WALKING,1569847539
-2.854187,2.3207703,1.0765991,1.57E+12,8,WALKING,1569847539
-4.2715454,1.8108063,0.2434082,1.57E+12,8,WALKING,1569847539
-3.368927,3.062973,-0.8196106,1.57E+12,8,WALKING,1569847539
-3.0361328,5.3661957,-4.901718,1.57E+12,8,WALKING,1569847539
-0.64912415,12.115448,-9.807449,1.57E+12,8,WALKING,1569847539
-0.80952454,23.255661,-10.034897,1.57E+12,8,WALKING,1569847539
-7.0081177,19.989975,-8.866516,1.57E+12,8,WALKING,1569847539
-7.4654083,6.0293884,-7.192978,1.57E+12,8,WALKING,1569847539
-3.0624695,2.952835,-5.9192657,1.57E+12,8,WALKING,1569847539
-2.5118103,5.4691467,-6.9104614,1.57E+12,8,WALKING,1569847539
-2.2125397,16.410645,-3.8985596,1.57E+12,8,WALKING,1569847539
-0.64912415,15.062714,11.103516,1.57E+12,8,WALKING,1569847539
-1.0944366,6.3645782,9.216888,1.57E+12,8,WALKING,1569847539
-1.5876465,5.1961975,-2.347107,1.57E+12,8,WALKING,1569847539
0.169693,9.086777,-1.4492798,1.57E+12,8,WALKING,1569847539
0.7730408,8.818634,4.811554,1.57E+12,8,WALKING,1569847539
-0.6562958,7.999817,7.210541,1.57E+12,8,WALKING,1569847539
5.973236,11.488159,10.133865,1.57E+12,8,WALKING,1569847539
9.346664,13.135376,-2.0598145,1.57E+12,8,WALKING,1569847539
-0.5868683,9.668579,-9.838562,1.57E+12,8,WALKING,1569847539
-2.356186,6.7811584,-0.42218018,1.57E+12,8,WALKING,1569847539
0.021255493,6.972702,6.5688934,1.57E+12,8,WALKING,1569847539
0.41151428,7.554489,4.0070953,1.57E+12,8,WALKING,1569847539
0.8472595,8.502594,-1.8395386,1.57E+12,8,WALKING,1569847539
1.6732483,8.368515,-1.837143,1.57E+12,8,WALKING,1569847539
2.5758667,7.6191406,-1.296051,1.57E+12,8,WALKING,1569847539
2.6979675,8.399643,-3.6232147,1.57E+12,8,WALKING,1569847539
3.5048218,9.256775,-1.7892609,1.57E+12,8,WALKING,1569847539
4.2158966,9.213669,2.5753632,1.57E+12,8,WALKING,1569847539
2.015625,9.354935,-0.7310333,1.57E+12,8,WALKING,1569847539
-0.6682739,10.106705,-3.9608002,1.57E+12,8,WALKING,1569847539
1.2662354,10.954254,-0.7645416,1.57E+12,8,WALKING,1569847539
5.056259,11.775467,3.633606,1.57E+12,8,WALKING,1569847539
4.795288,11.792236,0.9904022,1.57E+12,8,WALKING,1569847539
3.5072174,11.459442,-4.8945465,1.57E+12,8,WALKING,1569847539
3.600586,11.100311,-2.9456635,1.57E+12,8,WALKING,1569847539
3.564682,10.87764,1.3543243,1.57E+12,8,WALKING,1569847539
2.3508148,11.339722,0.09976196,1.57E+12,8,WALKING,1569847539
1.8959198,8.797089,0.75816345,1.57E+12,8,WALKING,1569847539
-2.2388763,8.82103,-0.6328583,1.57E+12,8,WALKING,1569847539
-2.3059082,14.47374,4.1220245,1.57E+12,8,WALKING,1569847540
-2.8422089,17.41861,3.8179626,1.57E+12,8,WALKING,1569847540
-4.1494446,18.3284,-6.062912,1.57E+12,8,WALKING,1569847540
-4.099167,13.068344,-1.6958923,1.57E+12,8,WALKING,1569847540
-3.072052,9.216064,-2.050232,1.57E+12,8,WALKING,1569847540
-0.017044067,9.082001,-1.0159302,1.57E+12,8,WALKING,1569847540
3.3563843,8.01178,1.2825012,1.57E+12,8,WALKING,1569847540
4.692337,6.7380676,0.5259247,1.57E+12,8,WALKING,1569847540
3.6269226,4.9735413,2.0223083,1.57E+12,8,WALKING,1569847540
0.92866516,3.6304016,1.696701,1.57E+12,8,WALKING,1569847540
-1.1040192,2.8355255,0.8587189,1.57E+12,8,WALKING,1569847540
-1.6139832,2.4787903,0.67437744,1.57E+12,8,WALKING,1569847540
-2.7584076,2.1148682,0.30566406,1.57E+12,8,WALKING,1569847540
-2.8134766,2.5625763,0.38467407,1.57E+12,8,WALKING,1569847540
-2.799118,3.9775543,-0.33598328,1.57E+12,8,WALKING,1569847540
-3.0768433,5.485901,-3.0222778,1.57E+12,8,WALKING,1569847540
-1.5828552,9.098755,-7.303116,1.57E+12,8,WALKING,1569847540
0.06913757,17.93814,-8.56485,1.57E+12,8,WALKING,1569847540
-3.8693237,22.989914,-13.255096,1.57E+12,8,WALKING,1569847540
-6.9674225,10.9470825,-10.180939,1.57E+12,8,WALKING,1569847540
-3.5939941,3.8195343,-6.481903,1.57E+12,8,WALKING,1569847540
-1.5924377,1.6767273,-4.358246,1.57E+12,8,WALKING,1569847540
-2.138321,-1.1963196,-4.133194,1.57E+12,8,WALKING,1569847540
-2.727295,9.29747,-2.9408722,1.57E+12,8,WALKING,1569847540
2.1688538,27.471863,6.542557,1.57E+12,8,WALKING,1569847540
-5.3154144,19.776886,6.310318,1.57E+12,8,WALKING,1569847540
-3.0983887,3.1563416,3.609665,1.57E+12,8,WALKING,1569847540
-3.5604706,3.1371918,-4.2911987,1.57E+12,8,WALKING,1569847540
-0.08888245,6.3813324,0.123703,1.57E+12,8,WALKING,1569847540
0.67726135,6.967911,6.1259613,1.57E+12,8,WALKING,1569847540
2.9158478,9.556046,9.671783,1.57E+12,8,WALKING,1569847540
7.8479004,13.741104,11.963028,1.57E+12,8,WALKING,1569847540
7.146393,13.221573,-5.988693,1.57E+12,8,WALKING,1569847540
-2.0162048,8.121918,-12.108276,1.57E+12,8,WALKING,1569847540
-1.5230103,6.366974,0.2889099,1.57E+12,8,WALKING,1569847540
0.7945862,7.3198547,7.148285,1.57E+12,8,WALKING,1569847540
0.4761505,8.315842,3.870636,1.57E+12,8,WALKING,1569847540
1.0220337,9.204102,-1.7749023,1.57E+12,8,WALKING,1569847540
1.9940796,8.500198,-1.3247833,1.57E+12,8,WALKING,1569847540
2.2358856,7.647873,-1.4085846,1.57E+12,8,WALKING,1569847540
2.8392334,8.222473,-2.5242767,1.57E+12,8,WALKING,1569847540
3.1552734,9.117905,-0.54907227,1.57E+12,8,WALKING,1569847540
2.9062653,9.536896,0.8898468,1.57E+12,8,WALKING,1569847540
1.3907318,8.677368,-2.311203,1.57E+12,8,WALKING,1569847540
1.6205902,9.232834,-2.6296234,1.57E+12,8,WALKING,1569847541
3.5742493,11.619843,1.9385071,1.57E+12,8,WALKING,1569847541
3.7011414,12.235153,4.0789185,1.57E+12,8,WALKING,1569847541
1.6852264,10.233612,-2.4763947,1.57E+12,8,WALKING,1569847541
1.9390106,10.185715,-4.6144257,1.57E+12,8,WALKING,1569847541
3.7107239,12.1848755,-0.2593689,1.57E+12,8,WALKING,1569847541
3.9357758,13.932648,-0.61131287,1.57E+12,8,WALKING,1569847541
3.7657928,11.296631,-0.47006226,1.57E+12,8,WALKING,1569847541
0.9382324,7.6694183,-0.53948975,1.57E+12,8,WALKING,1569847541
-2.0712738,10.243179,-1.0350952,1.57E+12,8,WALKING,1569847541
-0.5485687,15.232697,5.0820923,1.57E+12,8,WALKING,1569847541
-2.7895355,16.975677,1.27771,1.57E+12,8,WALKING,1569847541
-4.4606934,15.567886,-5.952774,1.57E+12,8,WALKING,1569847541
-2.751236,10.434723,-1.8203888,1.57E+12,8,WALKING,1569847541
-1.7480621,8.682159,-1.6767426,1.57E+12,8,WALKING,1569847541
1.0531616,8.2200775,2.314392,1.57E+12,8,WALKING,1569847541
3.1193542,7.063675,1.7158508,1.57E+12,8,WALKING,1569847541
2.6022034,6.0533295,0.336792,1.57E+12,8,WALKING,1569847541
0.4258728,5.2704315,0.49002075,1.57E+12,8,WALKING,1569847541
-1.1207733,5.165085,-0.8124237,1.57E+12,8,WALKING,1569847541
-0.62997437,4.9591827,-0.08699036,1.57E+12,8,WALKING,1569847541
-1.1040192,4.6503296,0.85632324,1.57E+12,8,WALKING,1569847541
-2.490265,3.40773,1.2010956,1.57E+12,8,WALKING,1569847541
-2.756012,2.2417603,0.67915344,1.57E+12,8,WALKING,1569847541
-2.246048,3.209015,-0.3958435,1.57E+12,8,WALKING,1569847541
-3.4575195,4.9855194,-4.2217712,1.57E+12,8,WALKING,1569847541
-3.0576935,8.983826,-7.166641,1.57E+12,8,WALKING,1569847541
-1.8486176,16.717102,-7.4683075,1.57E+12,8,WALKING,1569847541
-4.340973,20.945267,-12.266296,1.57E+12,8,WALKING,1569847541
-6.2252197,11.794617,-9.924759,1.57E+12,8,WALKING,1569847541
-3.7065125,5.6415253,-5.9456024,1.57E+12,8,WALKING,1569847541
-0.8238983,2.6296234,-4.8562317,1.57E+12,8,WALKING,1569847541
-2.3202667,6.37175,-10.822586,1.57E+12,8,WALKING,1569847541
0.06913757,17.306076,-0.12768555,1.57E+12,8,WALKING,1569847541
-0.14633179,16.920609,14.096268,1.57E+12,8,WALKING,1569847541
-4.5157623,5.5984344,4.9432373,1.57E+12,8,WALKING,1569847541
-6.818985,2.8858032,-9.115524,1.57E+12,8,WALKING,1569847541
1.2494812,7.16185,-1.7030792,1.57E+12,8,WALKING,1569847541
3.8783112,9.345352,10.552841,1.57E+12,8,WALKING,1569847541
-1.5373688,10.190506,8.223282,1.57E+12,8,WALKING,1569847541
4.68277,14.528809,-3.762085,1.57E+12,8,WALKING,1569847541
6.198303,10.765121,-6.1754456,1.57E+12,8,WALKING,1569847541
-0.005081177,6.6279297,0.17877197,1.57E+12,8,WALKING,1569847541
-1.123169,6.469925,-0.2665558,1.57E+12,8,WALKING,1569847541
-1.0704956,7.2959137,1.5506439,1.57E+12,8,WALKING,1569847541
-0.261261,8.3541565,0.71746826,1.57E+12,8,WALKING,1569847541
0.3636322,8.904816,-1.6839142,1.57E+12,8,WALKING,1569847541
1.615799,8.593582,-0.2234497,1.57E+12,8,WALKING,1569847541
2.8919067,7.2959137,1.1532135,1.57E+12,8,WALKING,1569847541
2.5399628,7.489853,-1.3223877,1.57E+12,8,WALKING,1569847541
1.7618408,8.445129,-4.018265,1.57E+12,8,WALKING,1569847541
1.8480377,9.570404,-0.43893433,1.57E+12,8,WALKING,1569847541
2.8919067,10.183319,1.1268768,1.57E+12,8,WALKING,1569847541
2.8943024,9.812225,-1.5761719,1.57E+12,8,WALKING,1569847541
3.272583,10.614288,-0.15641785,1.57E+12,8,WALKING,1569847542
3.9285889,12.227982,2.10849,1.57E+12,8,WALKING,1569847542
3.1026,13.030029,-0.623291,1.57E+12,8,WALKING,1569847542
2.8296509,12.900742,-4.8203278,1.57E+12,8,WALKING,1569847542
4.857544,12.697235,-0.99198914,1.57E+12,8,WALKING,1569847542
3.782547,11.167343,1.1148987,1.57E+12,8,WALKING,1569847542
2.1473083,9.563232,-0.7429962,1.57E+12,8,WALKING,1569847542
0.049987793,7.5712585,-0.5251312,1.57E+12,8,WALKING,1569847542
-1.5397644,11.339722,0.29847717,1.57E+12,8,WALKING,1569847542
-0.9507904,16.5112,6.3629913,1.57E+12,8,WALKING,1569847542
-2.3442078,19.678726,0.73661804,1.57E+12,8,WALKING,1569847542
-3.5772247,16.805695,-4.358246,1.57E+12,8,WALKING,1569847542
-3.5484924,10.288666,-0.5131531,1.57E+12,8,WALKING,1569847542
-2.8422089,8.832993,-2.244156,1.57E+12,8,WALKING,1569847542
0.26068115,8.138672,2.0270996,1.57E+12,8,WALKING,1569847542
1.8240967,6.7859497,-0.046279907,1.57E+12,8,WALKING,1569847542
4.1296997,5.6032257,3.2218018,1.57E+12,8,WALKING,1569847542
2.8990936,3.6806793,2.6352234,1.57E+12,8,WALKING,1569847542
0.248703,2.8858032,0.33200073,1.57E+12,8,WALKING,1569847542
-1.5110321,2.699051,0.24580383,1.57E+12,8,WALKING,1569847542
-1.997055,2.9791718,0.6480408,1.57E+12,8,WALKING,1569847542
-2.7105255,2.9672089,0.8252106,1.57E+12,8,WALKING,1569847542
-4.261978,2.4237213,-0.19950867,1.57E+12,8,WALKING,1569847542
-4.182968,3.2473297,-3.2497253,1.57E+12,8,WALKING,1569847542
-2.4782867,6.929611,-8.291916,1.57E+12,8,WALKING,1569847542
0.40193176,14.684433,-8.208115,1.57E+12,8,WALKING,1569847542
-1.4703369,23.870972,-9.273544,1.57E+12,8,WALKING,1569847542
-7.0464325,15.560699,-9.807449,1.57E+12,8,WALKING,1569847542
-5.3585205,5.9910736,-7.8872986,1.57E+12,8,WALKING,1569847542
-3.1247253,6.19458,-7.446762,1.57E+12,8,WALKING,1569847542
-1.6594696,17.006805,-11.50972,1.57E+12,8,WALKING,1569847542
-0.8143158,14.433029,4.7828217,1.57E+12,8,WALKING,1569847542
1.074707,3.4292908,16.804108,1.57E+12,8,WALKING,1569847542
-0.81910706,0.9297333,7.4595337,1.57E+12,8,WALKING,1569847542
-0.44322205,6.0222015,-6.821869,1.57E+12,8,WALKING,1569847542
2.094635,12.7547,2.4987488,1.57E+12,8,WALKING,1569847542
-2.7105255,10.099533,5.5417786,1.57E+12,8,WALKING,1569847542
-3.2109222,10.238388,6.135544,1.57E+12,8,WALKING,1569847542
7.8048096,12.891174,6.2720184,1.57E+12,8,WALKING,1569847542
9.727356,11.698853,-4.8035583,1.57E+12,8,WALKING,1569847542
-1.1351471,7.3294373,-7.8322296,1.57E+12,8,WALKING,1569847542
-1.0537415,7.1283264,0.8778839,1.57E+12,8,WALKING,1569847542
1.9342194,7.6191406,4.9959106,1.57E+12,8,WALKING,1569847542
0.81134033,7.961502,3.6000824,1.57E+12,8,WALKING,1569847543
1.4386292,8.749207,-1.2194366,1.57E+12,8,WALKING,1569847543
2.0970306,7.8441925,-2.359085,1.57E+12,8,WALKING,1569847543
2.0587158,7.075653,-2.304016,1.57E+12,8,WALKING,1569847543
2.4058838,8.464294,-2.8355255,1.57E+12,8,WALKING,1569847543
3.2366638,9.668579,-0.3958435,1.57E+12,8,WALKING,1569847543
3.4210205,9.7691345,2.5993042,1.57E+12,8,WALKING,1569847543
1.1321716,8.8641205,-2.7637024,1.57E+12,8,WALKING,1569847543
0.54559326,9.232834,-3.9081268,1.57E+12,8,WALKING,1569847543
3.6293182,11.746735,1.9863892,1.57E+12,8,WALKING,1569847543
4.699524,12.725967,4.3279266,1.57E+12,8,WALKING,1569847543
2.3508148,11.466614,-1.1859283,1.57E+12,8,WALKING,1569847543
1.292572,10.449081,-5.9551697,1.57E+12,8,WALKING,1569847543
1.826477,10.259933,-3.4843597,1.57E+12,8,WALKING,1569847543
4.9269714,10.963837,-0.58976746,1.57E+12,8,WALKING,1569847543
5.3339844,12.055588,0.1308899,1.57E+12,8,WALKING,1569847543
2.3460236,8.832993,-0.2186737,1.57E+12,8,WALKING,1569847543
-1.9252319,9.026932,1.6248627,1.57E+12,8,WALKING,1569847543
-1.7265167,12.742722,5.867401,1.57E+12,8,WALKING,1569847543
-2.5261688,15.99884,2.2401733,1.57E+12,8,WALKING,1569847543
-3.7113037,18.321213,-6.936798,1.57E+12,8,WALKING,1569847543
-4.317032,14.3276825,-3.3862,1.57E+12,8,WALKING,1569847543
-3.4623108,9.721252,-0.86509705,1.57E+12,8,WALKING,1569847543
1.4122925,7.8920746,1.9792175,1.57E+12,8,WALKING,1569847543
4.316452,7.1331177,-0.29766846,1.57E+12,8,WALKING,1569847543
4.5630493,6.0892487,0.85632324,1.57E+12,8,WALKING,1569847543
2.1089935,4.8155212,1.6823273,1.57E+12,8,WALKING,1569847543
0.27983093,3.6567383,0.2434082,1.57E+12,8,WALKING,1569847543
0.09547424,3.232956,0.056671143,1.57E+12,8,WALKING,1569847543
-0.93881226,3.1324005,-0.19473267,1.57E+12,8,WALKING,1569847543
-2.5668793,2.6224365,0.12130737,1.57E+12,8,WALKING,1569847543
-3.1462708,1.7102509,0.55944824,1.57E+12,8,WALKING,1569847543
-2.1024017,2.1004944,-0.18035889,1.57E+12,8,WALKING,1569847543
-1.6594696,4.556946,-3.8363037,1.57E+12,8,WALKING,1569847543
-1.3410492,9.496185,-8.864136,1.57E+12,8,WALKING,1569847543
-1.7815704,20.906952,-8.399658,1.57E+12,8,WALKING,1569847543
-6.3305664,25.855774,-10.154602,1.57E+12,8,WALKING,1569847543
-6.54364,11.148193,-7.5832367,1.57E+12,8,WALKING,1569847543
-2.906845,2.5122986,-6.1443176,1.57E+12,8,WALKING,1569847543
-2.3322449,4.173874,-8.718079,1.57E+12,8,WALKING,1569847543
-2.1215515,14.825684,-8.634293,1.57E+12,8,WALKING,1569847543
0.009292603,12.534439,12.808182,1.57E+12,8,WALKING,1569847543
0.25109863,5.746872,13.442642,1.57E+12,8,WALKING,1569847543
-5.166977,4.683838,-6.3693695,1.57E+12,8,WALKING,1569847543
-0.68981934,9.35733,-5.0525665,1.57E+12,8,WALKING,1569847543
3.1265411,9.797867,8.218506,1.57E+12,8,WALKING,1569847543
-1.0369873,8.119522,9.188156,1.57E+12,8,WALKING,1569847543
4.8862762,12.575134,7.5457306,1.57E+12,8,WALKING,1569847543
11.484695,13.377197,-4.1643066,1.57E+12,8,WALKING,1569847543
2.0276031,9.673355,-8.916809,1.57E+12,8,WALKING,1569847543
-3.3282318,6.3813324,-1.4612579,1.57E+12,8,WALKING,1569847543
-1.2357025,7.142685,2.9967499,1.57E+12,8,WALKING,1569847543
-0.46237183,7.5090027,3.3008118,1.57E+12,8,WALKING,1569847543
0.08590698,7.779541,1.6919098,1.57E+12,8,WALKING,1569847543
1.0675201,8.404434,-0.3790741,1.57E+12,8,WALKING,1569847544
1.4242554,7.2504272,-1.0279083,1.57E+12,8,WALKING,1569847544
1.505661,7.9950256,-1.1691589,1.57E+12,8,WALKING,1569847544
1.5702972,9.220856,-3.062973,1.57E+12,8,WALKING,1569847544
2.968521,10.178543,-0.5921631,1.57E+12,8,WALKING,1569847544
3.5000305,9.359726,0.09976196,1.57E+12,8,WALKING,1569847544
3.3803253,8.797089,-2.5913239,1.57E+12,8,WALKING,1569847544
4.627701,10.477814,0.07582092,1.57E+12,8,WALKING,1569847544
4.7976837,12.06517,2.376648,1.57E+12,8,WALKING,1569847544
2.9613342,12.098694,-0.6711731,1.57E+12,8,WALKING,1569847544
1.4386292,11.05481,-4.8035583,1.57E+12,8,WALKING,1569847544
2.307724,10.276703,-1.7916565,1.57E+12,8,WALKING,1569847544
3.8519745,10.7890625,1.2944641,1.57E+12,8,WALKING,1569847544
2.3053284,11.310989,-0.2019043,1.57E+12,8,WALKING,1569847544
0.06674194,8.734833,0.3655243,1.57E+12,8,WALKING,1569847544
-3.2875366,9.931931,1.1005402,1.57E+12,8,WALKING,1569847544
-2.3154907,15.124954,4.5721283,1.57E+12,8,WALKING,1569847544
-2.8493958,18.086594,1.8092194,1.57E+12,8,WALKING,1569847544
-3.1941528,18.586975,-5.8187103,1.57E+12,8,WALKING,1569847544
-3.6346893,13.233536,-1.2792969,1.57E+12,8,WALKING,1569847544
-3.1917572,9.6111145,-3.22818,1.57E+12,8,WALKING,1569847544
0.26545715,8.72287,-0.019943237,1.57E+12,8,WALKING,1569847544
3.8663483,8.083618,1.1340637,1.57E+12,8,WALKING,1569847544
4.8240204,6.407669,2.2018738,1.57E+12,8,WALKING,1569847544
3.1504822,4.228943,2.4508667,1.57E+12,8,WALKING,1569847544
0.45939636,3.2616882,1.5650177,1.57E+12,8,WALKING,1569847544
-0.8909302,2.8929749,1.1604004,1.57E+12,8,WALKING,1569847544
-1.087265,2.588913,0.6480408,1.57E+12,8,WALKING,1569847544
-1.6834106,1.999939,0.89463806,1.57E+12,8,WALKING,1569847544
-2.2197113,1.9329071,0.7222595,1.57E+12,8,WALKING,1569847544
-3.3856964,2.790039,-0.86509705,1.57E+12,8,WALKING,1569847544
-2.6315155,5.517029,-5.2536774,1.57E+12,8,WALKING,1569847544
-0.7017975,13.271851,-9.486618,1.57E+12,8,WALKING,1569847544
-2.3537903,25.606781,-10.226425,1.57E+12,8,WALKING,1569847544
-7.791031,19.360306,-8.849762,1.57E+12,8,WALKING,1569847544
-7.0464325,5.0022736,-5.888138,1.57E+12,8,WALKING,1569847544
-2.2268982,1.6887054,-5.217758,1.57E+12,8,WALKING,1569847544
-2.6003876,4.5330048,-7.3701477,1.57E+12,8,WALKING,1569847544
-1.7408752,14.682037,-3.8698273,1.57E+12,8,WALKING,1569847544
1.237503,17.452118,10.866486,1.57E+12,8,WALKING,1569847544
-1.8653717,8.603149,7.3398285,1.57E+12,8,WALKING,1569847544
-2.0186005,5.1914215,-3.3742218,1.57E+12,8,WALKING,1569847544
2.3843384,8.543304,1.5506439,1.57E+12,8,WALKING,1569847544
0.26785278,8.265564,7.32547,1.57E+12,8,WALKING,1569847544
0.9741516,11.093124,8.479462,1.57E+12,8,WALKING,1569847544
7.869446,13.190445,6.3582,1.57E+12,8,WALKING,1569847544
3.976471,10.892014,-7.6071777,1.57E+12,8,WALKING,1569847544
-4.1446533,8.595978,-5.912079,1.57E+12,8,WALKING,1569847544
-2.7631989,7.1690216,3.1020966,1.57E+12,8,WALKING,1569847544
0.91189575,7.245636,5.381378,1.57E+12,8,WALKING,1569847544
1.2422943,8.078827,2.8339386,1.57E+12,8,WALKING,1569847544
1.7402954,8.404434,-1.4995575,1.57E+12,8,WALKING,1569847544
3.4689026,8.234451,-1.2792969,1.57E+12,8,WALKING,1569847544
3.7945251,7.604767,-0.7645416,1.57E+12,8,WALKING,1569847545
1.4889069,7.4778748,-3.8746185,1.57E+12,8,WALKING,1569847545
1.6086121,8.605545,-3.446045,1.57E+12,8,WALKING,1569847545
2.9278107,9.249588,1.519516,1.57E+12,8,WALKING,1569847545
2.1664581,8.749207,-0.252182,1.57E+12,8,WALKING,1569847545
0.79937744,8.335007,-2.8427124,1.57E+12,8,WALKING,1569847545
3.4018707,10.3341675,1.0861664,1.57E+12,8,WALKING,1569847545
3.9549255,11.67012,3.5354462,1.57E+12,8,WALKING,1569847545
