@relation Five_activities_data_with__50_window_size_without_overlapping

@attribute mean_x numeric
@attribute mean_y numeric
@attribute mean_z numeric
@attribute magnitude_mean numeric
@attribute std_x numeric
@attribute std_y numeric
@attribute std_z numeric
@attribute magnitude_std numeric
@attribute rms_x numeric
@attribute rms_y numeric
@attribute rms_z numeric
@attribute magnitude_rms numeric
@attribute min_x numeric
@attribute min_y numeric
@attribute min_z numeric
@attribute magnitude_min numeric
@attribute max_x numeric
@attribute max_y numeric
@attribute max_z numeric
@attribute magnitude_max numeric
@attribute median_x numeric
@attribute median_y numeric
@attribute median_z numeric
@attribute magnitude_median numeric
@attribute mad_x numeric
@attribute mad_y numeric
@attribute mad_z numeric
@attribute magnitude_mad numeric
@attribute corr_xy numeric
@attribute corr_yz numeric
@attribute corr_xz numeric
@attribute class {SITTING,STANDING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-0.374937,8.997239,1.030292,10.346675,2.719594,3.5806,4.196365,3.595147,2.745317,9.683543,4.320993,10.953482,-6.024109,2.277679,-9.297485,4.286512,5.839172,19.453674,8.31427,20.707264,-0.453987,9.099953,1.125679,9.966431,2.137735,2.820121,3.092655,2.737632,-0.020775,-0.204957,-0.024306,WALKING
-0.008289,9.168281,1.002137,10.393801,2.552419,3.933949,3.905003,3.777626,2.552432,9.976639,4.031542,11.059004,-6.692093,1.585754,-10.18573,4.304271,7.524689,18.66838,9.104355,21.332744,0.1278,9.670968,1.396217,10.116396,1.817375,2.975885,2.861339,2.785778,-0.33348,-0.259126,0.061901,WALKING
-0.42057,9.117714,1.138079,10.179801,2.303907,3.782299,3.98414,4.057538,2.341979,9.871094,4.143501,10.958648,-11.121353,2.998322,-13.334106,4.204111,2.827255,19.353119,10.581574,22.593555,-0.124786,9.035309,1.094551,9.503089,1.584459,2.788949,2.76674,2.839341,-0.270264,-0.297259,0.240812,WALKING
0.244156,8.561302,1.141192,9.725075,2.541358,3.454262,3.181047,2.930908,2.553059,9.231891,3.379553,10.157131,-4.001007,1.901779,-7.243256,5.011745,9.935638,17.164825,7.904862,18.588777,0.4151,8.811447,0.905411,9.260586,1.964797,2.74739,2.386295,2.286349,0.035815,-0.05078,-0.094089,WALKING
0.03495,8.937814,0.243988,10.121094,2.908891,4.128793,3.511758,3.917877,2.909101,9.845378,3.520223,10.85294,-9.694412,0.398224,-9.161011,4.504577,11.647507,25.192581,6.913666,27.202069,-0.009872,9.183747,0.326012,9.518884,1.916318,2.875643,2.518965,2.656706,-0.519798,-0.294228,0.129126,WALKING
0.169074,9.24705,0.365134,10.431783,2.487432,4.277376,3.938909,4.104391,2.493172,10.188419,3.955797,11.210179,-9.816513,-2.199478,-11.287064,5.003492,4.883881,21.788025,8.493835,24.929629,0.540794,9.226837,0.834785,9.441866,1.720766,2.998731,2.791096,2.892496,-0.412575,-0.291882,0.361786,WALKING
0.076227,9.387972,0.714401,10.623567,2.467907,3.508338,4.138664,3.364159,2.469084,10.022099,4.19987,11.143507,-7.735962,-0.003998,-11.308609,5.542668,6.24379,18.46727,9.037323,22.994995,0.828102,9.067627,0.662399,9.591277,1.70527,2.566718,2.993465,2.582753,-0.415351,-0.28532,0.193276,WALKING
-0.006181,9.147834,0.751943,10.59065,2.646317,4.606048,4.282497,4.317973,2.646324,10.241999,4.348011,11.437079,-10.15889,-1.718247,-11.07637,3.587345,6.001968,22.245316,9.006195,24.838421,0.101463,9.33458,0.539093,9.92314,1.933885,3.321285,3.126809,3.004834,-0.323436,-0.258036,0.24196,WALKING
0.182626,8.773477,0.959567,10.01394,2.292136,4.469068,3.914792,4.266273,2.2994,9.84614,4.030678,10.884855,-7.76947,-1.991196,-8.868912,4.210286,7.325958,22.034622,9.518555,24.716895,0.181671,8.538513,1.293266,9.61944,1.47071,3.389402,2.835477,3.090704,-0.396101,-0.150128,0.077287,WALKING
-0.096013,8.789757,1.006973,10.180833,2.839716,4.091078,4.0273,3.95648,2.841339,9.695192,4.151282,10.922595,-10.149307,-0.157227,-8.385284,3.861987,8.513489,19.34114,8.927185,22.781112,0.261871,8.963478,1.122086,9.347928,1.836201,3.043084,3.07129,2.894296,-0.427521,-0.087136,0.083148,WALKING
-0.119667,8.839605,1.010852,10.331141,3.291446,4.504401,3.868254,4.304523,3.293621,9.921101,3.998151,11.192023,-10.647308,-1.620087,-9.498596,3.591212,9.849457,24.421646,7.928803,26.859841,0.334892,8.42598,1.390236,9.478709,2.128618,3.339889,2.916031,3.111615,-0.515697,-0.131074,-0.006367,WALKING
-0.15534,8.963767,0.902346,10.119255,2.408465,4.169124,3.667689,3.927136,2.413469,9.885885,3.777059,10.854572,-10.778992,-1.143646,-8.813858,4.421594,6.665161,21.404953,7.888107,23.583998,0.063156,8.48703,0.845558,8.937402,1.562054,3.209164,2.870408,2.959022,-0.503154,-0.168235,0.021331,WALKING
-0.195227,9.064372,1.008984,10.463375,2.557253,4.201672,4.255446,4.004897,2.564695,9.990841,4.373428,11.203634,-8.734345,-1.715851,-10.427536,4.772175,5.673966,23.655502,8.244843,26.300547,0.273849,9.404015,0.982025,9.844913,1.804631,3.055515,3.12903,2.976228,-0.343038,-0.215787,-0.037771,WALKING
0.006841,9.160906,0.976039,10.364637,2.404301,3.960749,3.989321,3.851244,2.404311,9.980467,4.106986,11.057024,-7.740753,0.359924,-11.191299,4.951183,4.835999,19.808014,8.307083,24.031684,0.194839,8.731239,1.056244,9.562815,1.73231,2.955974,2.811655,2.883713,-0.237476,-0.28863,0.162828,WALKING
-0.285202,9.149079,1.215699,10.025726,2.273287,3.465888,3.328573,3.606847,2.291108,9.783559,3.543631,10.654789,-8.868408,2.895371,-8.449936,4.584566,3.342011,20.904556,8.611145,23.19429,0.10984,8.979042,0.857521,9.375671,1.540238,2.56156,2.494155,2.582125,-0.309576,-0.340641,0.059022,WALKING
0.348975,8.638012,1.001179,9.756022,2.196725,3.486241,3.504638,3.133911,2.224271,9.314995,3.644838,10.247017,-4.350555,0.312027,-10.137848,4.361292,7.234985,17.830414,8.266388,19.502027,0.328911,9.093964,0.722252,9.296353,1.594156,2.661521,2.538236,2.290896,-0.063516,0.091732,-0.11706,WALKING
-0.130154,8.766486,0.353882,9.999181,2.852324,4.390343,3.464723,4.052776,2.855292,9.804407,3.482749,10.789283,-11.1884,-2.240189,-10.781891,5.282557,8.259705,24.462341,9.89444,27.091719,0.338493,8.807854,0.719856,9.027239,1.998317,3.021603,2.36065,2.750876,-0.45698,-0.353362,0.001536,WALKING
0.120951,9.374852,0.609775,10.641373,2.708015,4.093745,4.178962,4.073243,2.710715,10.229692,4.223216,11.394302,-10.637726,0.168381,-10.506546,3.275129,7.68988,24.072098,7.775574,26.715979,0.370811,9.319016,0.425377,9.648613,1.886927,2.827965,3.02067,2.892292,-0.591245,-0.131525,0.169149,WALKING
0.100457,9.314375,0.85317,10.61294,2.818705,4.263373,3.700738,3.831185,2.820494,10.243726,3.79781,11.283283,-11.276978,-0.008789,-7.520981,4.45156,10.567719,24.859787,9.408417,27.477104,0.42588,9.411194,0.646843,10.32778,1.782014,3.078698,2.942794,2.611897,-0.528424,-0.223039,0.188799,WALKING
-0.087393,9.093246,0.83909,10.485934,2.582737,4.015911,4.467451,4.024948,2.584215,9.940557,4.545568,11.231875,-11.298523,-0.185959,-12.730759,5.448004,7.060211,19.836746,8.922394,23.945982,0.271454,9.54168,0.974846,9.756277,1.769316,3.092771,3.23066,2.9465,-0.348847,-0.314229,0.201649,WALKING
0.234724,8.847457,0.912929,10.242724,2.498806,4.077273,4.336356,3.99059,2.509806,9.741748,4.431413,10.992643,-8.930664,-0.540298,-11.366074,4.688625,6.150406,23.691406,8.441162,26.20928,0.644951,8.610336,1.078987,9.476019,1.741784,3.002045,3.134236,2.876742,-0.376019,-0.12078,0.026085,WALKING
-0.123497,8.778457,1.051838,10.313234,2.637561,4.466448,4.476983,4.332367,2.64045,9.84939,4.598885,11.18625,-9.167694,-1.031113,-11.797028,4.528198,6.725021,24.07927,9.647842,26.567101,-0.002686,8.612732,1.093353,9.348329,1.854597,3.360741,3.25329,3.195491,-0.402345,-0.139852,0.125482,WALKING
0.114869,8.819876,0.953773,10.167486,2.443663,3.618286,4.301486,3.591877,2.446361,9.533216,4.405958,10.78329,-8.142975,-0.047104,-13.403534,5.004365,6.078583,19.09694,9.501785,23.938169,0.33609,9.122688,1.075394,9.618568,1.739636,2.686623,3.044323,2.756388,-0.142075,-0.254183,0.064579,WALKING
-0.043388,8.948397,0.72144,10.352382,2.598437,4.723396,4.201318,4.487512,2.598799,10.118512,4.26281,11.283155,-8.760681,-1.768524,-10.437119,3.276574,6.018738,25.350601,8.319061,28.780826,0.355247,9.165787,0.841965,9.721713,1.799291,3.469467,3.132558,3.154258,-0.432076,-0.205297,0.301617,WALKING
0.022596,9.025825,1.030579,10.241624,2.373684,4.465994,3.89422,4.287388,2.373792,10.070284,4.028281,11.102817,-8.351273,-3.832336,-9.352539,2.009611,4.802475,22.434464,11.395599,24.325062,0.306168,9.180161,1.189125,9.631611,1.672184,3.323488,2.738577,3.24856,-0.335063,-0.097321,0.190294,WALKING
-0.012885,9.146925,1.127497,10.468907,2.557361,4.283973,3.928935,3.958368,2.557393,10.100429,4.087515,11.192261,-8.681671,-0.468475,-8.495422,4.614782,8.254913,20.56459,8.951126,23.806555,0.239128,8.868912,1.371086,9.57364,1.850145,3.114017,2.947548,2.883438,-0.399426,-0.28872,0.164618,WALKING
-0.232816,8.973392,1.211772,10.036843,2.377116,4.004043,3.426081,3.837606,2.38849,9.826196,3.634064,10.745484,-9.158112,-0.315247,-7.549713,4.838079,6.65799,21.752106,7.725296,24.727519,0.163712,8.884476,0.855133,9.201114,1.781883,2.957666,2.571317,2.723623,-0.180771,-0.449774,0.160659,WALKING
0.108548,8.639594,1.155509,9.720275,1.670335,3.448989,3.720641,3.167734,1.673858,9.302586,3.895943,10.223419,-4.439148,0.089371,-8.528946,4.399693,4.148865,15.910263,9.688538,17.218079,0.130196,9.186142,0.597755,9.399043,1.292542,2.719777,2.779461,2.490579,0.123642,-0.043028,-0.172553,WALKING
-0.07006,9.002027,0.456259,10.126174,2.481127,3.977651,3.775298,3.865326,2.482116,9.841656,3.802769,10.838826,-9.601044,-0.715073,-9.400436,4.294616,6.054642,20.203064,8.939148,23.085512,0.217575,8.961083,0.537903,9.60932,1.690983,2.915813,2.845049,2.795806,-0.376405,-0.169262,0.073118,WALKING
-0.04808,9.154396,0.43404,10.069102,2.121229,3.759826,3.373935,3.553334,2.121773,9.896426,3.401739,10.677687,-6.060013,-0.11174,-8.64386,5.156679,5.604538,20.966812,7.495453,23.474396,0.118225,9.217262,0.464874,9.595276,1.60669,2.874286,2.486378,2.637003,-0.418685,-0.254233,0.226543,WALKING
0.139289,9.403344,0.790729,10.332131,2.239792,3.520508,3.309067,3.267288,2.244119,10.040759,3.402231,10.836424,-6.842926,-0.300888,-6.398102,3.4081,5.21907,20.334747,9.020554,21.415,0.173286,9.44352,0.346359,9.826215,1.681706,2.569772,2.584991,2.461913,-0.404398,-0.174638,0.097845,WALKING
-0.080785,9.182981,0.83028,10.221374,2.010705,4.206129,3.63797,3.939013,2.012327,10.100429,3.731513,10.9541,-5.755951,-0.181168,-7.599991,3.096636,4.292511,21.718597,8.965485,23.718944,0.368416,8.876091,0.518745,9.343035,1.541791,3.135147,2.634113,3.05901,-0.104138,-0.184562,-0.014869,WALKING
0.049508,8.779318,1.070706,10.050505,2.973549,4.791817,3.461044,4.582027,2.973961,10.001897,3.622877,11.045706,-9.945801,-0.899429,-8.11235,2.117819,11.424835,26.29152,8.797897,28.22167,0.163712,8.707298,0.973648,9.26905,1.751233,3.406613,2.623902,3.159532,-0.461771,-0.053037,0.032909,WALKING
-0.07863,8.772088,1.129364,10.192579,2.906676,4.631096,3.8694,4.382988,2.90774,9.919505,4.030846,11.09501,-12.627304,-2.204269,-8.897644,4.008891,10.146332,29.166946,7.940765,32.022968,0.055969,8.556465,1.207077,9.410532,1.837351,3.05862,2.964306,2.894847,-0.55995,-0.138504,0.077776,WALKING
0.091932,8.887441,0.992896,9.952307,2.149882,3.56087,3.558009,3.30056,2.151847,9.574257,3.69395,10.485328,-7.714417,0.711868,-7.26001,5.186276,6.997955,18.00998,8.25441,19.163521,0.156532,8.827011,0.847954,9.212566,1.509976,2.779955,2.690704,2.665727,-0.399734,-0.065624,-0.079114,WALKING
-0.186753,9.105888,0.78072,10.380863,2.793196,4.831094,3.520462,4.397082,2.799432,10.308087,3.605992,11.273715,-9.610611,-2.604111,-6.524994,5.026112,11.005859,28.791061,8.376511,30.677797,-0.313934,9.064034,0.883858,9.416372,1.839044,3.418775,2.731792,3.005841,-0.565105,-0.134481,0.102614,WALKING
-0.079683,8.968987,1.172365,10.238801,2.744193,4.452018,3.524127,4.094022,2.74535,10.013151,3.714015,11.026969,-9.773422,-1.684738,-6.084457,4.639505,6.760941,21.68747,7.813873,23.876405,0.103851,8.557663,1.16877,9.253895,1.899783,3.341252,2.747586,3.134763,-0.379647,-0.077208,-0.029755,WALKING
0.002773,8.934608,1.169683,10.008758,1.93721,4.220999,3.428611,3.787498,1.937212,9.8815,3.622642,10.701419,-4.90123,-0.382278,-7.394089,3.841455,5.755371,20.270096,8.673401,21.406772,0.003296,8.848557,0.950905,9.420685,1.604307,3.085786,2.545695,2.826146,-0.305035,-0.157074,-0.274716,WALKING
-0.056316,9.007821,1.332968,9.72821,1.590653,3.719078,2.983546,3.68049,1.59165,9.745378,3.267775,10.401158,-4.597153,2.672714,-4.731735,4.738351,2.247864,19.41298,8.98465,21.342824,-0.105637,8.531327,1.191513,9.051082,1.294113,2.890429,2.234564,2.813347,0.00686,-0.136147,0.10342,WALKING
0.134023,8.763278,0.607333,9.815886,2.388179,4.066177,3.161404,3.614124,2.391936,9.660685,3.219212,10.460092,-7.412735,-1.921753,-6.706955,4.898167,8.903748,23.938019,6.446793,25.913838,-0.099655,8.909615,0.582191,9.316814,1.786247,3.013163,2.500313,2.608248,-0.483501,-0.2718,0.170101,WALKING
0.072302,9.29321,0.489777,10.392189,2.97541,4.214256,3.168032,3.906495,2.976288,10.204102,3.205668,11.102176,-8.358444,-2.534668,-6.594421,4.459989,9.598068,22.851044,8.422012,24.489825,-0.143944,8.989815,0.412201,9.356998,2.205091,3.087908,2.225306,2.90213,-0.530991,-0.018697,0.024417,WALKING
-0.00575,9.459558,0.871797,11.128521,2.97469,5.742788,4.222806,5.10488,2.974696,11.066294,4.311858,12.24352,-12.158051,-4.586502,-10.67894,4.600214,11.12796,34.728683,9.355743,36.938602,-0.00029,9.18853,0.943718,9.84158,1.93193,3.664787,3.221833,3.328668,-0.560564,-0.101614,0.033341,WALKING
-0.07164,9.120062,0.827599,10.494585,2.996444,4.472385,3.697668,4.047583,2.997301,10.157645,3.789152,11.248077,-9.859619,-1.043091,-8.026154,4.05948,9.58609,23.614792,8.663818,25.349919,0.145752,9.007767,0.834778,9.365492,2.057271,3.358433,2.734082,2.933593,-0.352007,-0.094321,-0.224033,WALKING
-0.053586,8.82093,1.010181,10.114351,2.547857,4.251983,4.040219,4.174489,2.548421,9.79225,4.164593,10.941958,-6.191696,-2.625656,-11.215241,3.940385,11.013031,20.586136,8.371735,22.167115,-0.014656,8.797081,0.682747,9.142284,1.767593,2.988631,2.973194,3.18212,0.234381,-0.14607,-0.317312,WALKING
0.027672,8.746518,1.188981,9.776649,2.131688,3.912496,3.511876,3.810268,2.131868,9.581712,3.707687,10.492903,-4.862915,-0.193146,-8.026154,4.320911,8.058594,18.701889,9.190552,20.61827,0.278633,8.68216,1.173561,8.911237,1.516357,2.827265,2.583583,2.819788,-0.106781,-0.005786,-0.211347,WALKING
-0.025956,8.937192,1.032592,10.442743,3.129643,4.541638,4.170685,4.439054,3.129751,10.024963,4.29661,11.347073,-13.154037,-0.966476,-9.881668,4.772086,9.564545,22.83429,10.375671,26.605268,0.215187,8.094383,0.897026,9.445342,2.093287,3.3256,2.995769,3.27787,-0.508478,-0.176512,-0.008197,WALKING
-0.058471,8.97775,1.184863,10.258314,3.071493,4.388437,3.618442,4.308117,3.072049,9.992916,3.807495,11.126225,-11.973694,1.183518,-8.897644,4.115801,10.007477,19.61409,7.440384,22.931705,0.009285,8.488228,1.252571,9.248555,2.128971,3.408558,2.715072,3.335207,-0.296295,-0.012288,-0.292696,WALKING
-0.246798,9.021708,0.960478,10.293794,2.336281,4.797431,3.621238,4.242566,2.349281,10.217952,3.746449,11.133802,-7.474991,-2.939301,-7.183395,4.421154,7.565384,25.56607,7.653473,27.355415,-0.099648,9.080795,1.216652,9.397634,1.607467,3.552008,2.807584,3.149101,-0.364313,-0.149326,0.102804,WALKING
-0.084855,9.095832,1.063907,10.607875,2.918065,5.290381,4.041153,4.917357,2.919299,10.522466,4.178853,11.692195,-10.043961,-4.122025,-9.407608,3.314287,9.84227,28.475021,9.315048,30.413113,0.061958,8.965874,1.174751,9.316966,1.872807,3.685448,2.955316,3.435985,-0.58085,-0.139216,0.065201,WALKING
0.093849,8.821745,1.12764,9.945034,2.239164,4.625173,3.270175,4.159326,2.24113,9.960694,3.459135,10.779782,-8.806168,-2.675934,-7.609573,4.419238,3.009216,23.966751,7.624741,25.960431,0.453415,8.718079,1.148422,9.200491,1.66152,3.206488,2.371505,2.747747,-0.538745,-0.282292,0.167281,WALKING
-0.108748,8.995228,1.412742,9.947792,1.529104,3.342737,3.8167,3.470227,1.532966,9.59625,4.069772,10.535703,-3.407242,3.244934,-10.10672,4.717278,2.743469,17.073837,10.665375,18.267602,-0.106827,8.841378,1.304047,9.327549,1.346163,2.561102,2.830215,2.719296,0.349074,-0.095144,-0.139034,WALKING
-0.134798,8.875374,-0.272441,9.584418,2.059954,2.981355,2.772878,2.7972,2.064359,9.362731,2.78623,9.984257,-3.960297,1.602509,-9.139465,3.752254,7.141617,17.212708,6.080475,18.980866,-0.216965,8.738426,-0.088181,8.909929,1.491906,2.184746,1.947911,2.131514,-0.286579,-0.49136,-0.292778,WALKING
-0.273375,9.192032,1.281684,10.060555,1.961471,2.457957,3.428385,2.5766,1.98043,9.514988,3.660128,10.385261,-5.281906,3.185074,-6.273605,4.065584,3.653259,14.033203,9.446732,15.753529,-0.169083,9.327401,1.172363,10.438949,1.510119,1.877445,2.698792,2.031796,-0.234929,-0.157082,-0.166206,WALKING
-0.526203,9.047948,1.035032,9.753916,1.948502,2.870994,3.053158,3.071758,2.018304,9.492521,3.223827,10.226171,-6.016922,3.209015,-5.308746,3.747942,3.339615,17.926178,13.25351,18.48121,-0.511459,9.18734,0.612122,9.486235,1.553502,2.188987,2.14073,2.311738,0.090558,-0.232555,-0.142155,WALKING
-0.504735,8.977893,1.281475,9.804733,1.934385,2.797369,3.300066,2.97057,1.999151,9.403608,3.540144,10.244855,-6.016922,3.209015,-5.308746,3.747942,3.619736,17.926178,13.25351,18.48121,-0.531799,9.108322,0.748596,9.446955,1.542757,2.159297,2.50341,2.263703,0.159802,-0.231158,-0.227881,WALKING
3.06577,7.856641,-3.577923,15.226955,7.880105,10.555372,8.275041,9.698215,8.455471,13.15837,9.015422,18.053131,-13.759766,-6.556931,-16.920624,2.105596,26.965607,36.26097,16.49765,45.363024,1.563118,4.954392,-5.475136,12.536037,6.234021,8.523358,6.825336,7.754725,0.750897,-0.428134,-0.340545,WALKING_DOWNSTAIRS
4.835756,7.956863,-1.803245,14.302062,5.805569,8.141045,9.015043,8.164015,7.555737,11.383685,9.193622,16.468155,-5.954666,-4.39975,-25.56369,1.897963,20.704758,31.247513,23.330704,36.389679,4.516373,8.612732,-2.379433,14.265769,4.413595,6.754852,7.047603,6.256563,0.543668,-0.202075,-0.188625,WALKING_DOWNSTAIRS
4.11199,8.479852,-0.952824,11.21332,3.857796,6.349503,3.907854,5.869905,5.638355,10.593587,4.022337,12.65679,-12.890671,-5.608826,-10.903992,5.18264,17.886795,33.27301,10.88324,35.644458,4.085411,7.605972,-1.181137,9.786336,2.33971,4.17678,2.972005,3.809452,0.412983,0.26642,-0.053051,WALKING_DOWNSTAIRS
3.746011,7.618993,-1.392496,9.929785,3.075371,4.856837,3.998182,4.944927,4.846701,9.03537,4.233734,11.092922,-2.444778,-5.003098,-11.504929,1.841964,12.310699,21.268478,9.69812,24.480597,2.852402,7.5952,-1.783279,9.488278,2.428147,3.640768,3.060858,3.588279,0.808094,0.062301,0.073541,WALKING_DOWNSTAIRS
2.296657,7.071296,-3.040761,13.82714,6.202842,11.534533,10.519642,12.47068,6.614369,13.529548,10.950301,18.620088,-7.460617,-8.326248,-26.779938,1.638127,26.637604,46.88405,40.195465,57.222852,1.540382,3.0103,-2.521889,9.774757,4.555534,8.374563,7.324314,9.217072,0.798924,-0.140303,0.113096,WALKING_DOWNSTAIRS
3.288622,7.845867,-3.857471,14.795071,7.045415,9.461719,9.991615,10.36113,7.775147,12.291532,10.71039,18.062312,-8.712799,-5.771637,-30.189285,3.441028,21.86116,34.95134,27.261978,38.996087,1.400322,4.44323,-2.998337,11.348715,5.541073,7.902235,7.482536,8.550384,0.774863,-0.118837,-0.105723,WALKING_DOWNSTAIRS
4.564589,9.040382,-1.452974,15.934962,6.397962,7.480283,11.158505,8.494285,7.85935,11.733846,11.252705,18.057571,-8.928268,-6.092453,-33.026413,4.605449,23.731033,27.143845,30.556396,39.953556,4.025559,7.601181,-1.432526,13.844581,4.735279,6.182306,8.462497,6.730671,0.263841,-0.099173,0.38673,WALKING_DOWNSTAIRS
4.456466,8.409942,-1.167297,11.220327,4.067647,4.597488,4.813077,5.186754,6.033726,9.584572,4.952604,12.361155,-9.771027,1.901779,-12.46022,2.588006,18.454208,21.539032,10.670166,30.304127,4.303284,6.892502,-1.305634,11.17884,2.901864,3.648897,3.710039,3.59765,0.451377,0.431022,0.097681,WALKING_DOWNSTAIRS
4.068175,8.043772,-1.71107,11.369467,3.570146,6.565948,5.068789,6.03867,5.412577,10.383349,5.349802,12.873629,-2.844605,-11.51532,-11.356491,3.517906,15.992981,29.645798,16.909454,32.170521,2.927818,8.415207,-1.880241,10.385567,2.58547,4.310451,3.61593,4.184957,0.705333,0.036253,-0.102904,WALKING_DOWNSTAIRS
3.486432,8.171671,-3.57893,14.938695,6.2281,9.911356,9.583276,9.871115,7.137537,12.845668,10.229756,17.905405,-8.842072,-6.585663,-25.044144,1.556508,22.902649,30.483765,26.579636,45.164054,1.837257,5.928833,-2.052628,11.904587,5.019262,8.010462,7.09038,7.921114,0.762331,-0.126037,-0.149914,WALKING_DOWNSTAIRS
2.765681,6.498937,-3.221379,14.685708,6.173097,9.574113,12.379078,11.296228,6.764327,11.571509,12.791358,18.527676,-9.246704,-8.814667,-35.018387,2.63853,15.614685,36.55545,44.517,50.173947,1.844437,5.265633,-4.048195,11.668272,5.213544,7.368991,8.080223,8.249019,0.88086,-0.209211,-0.150123,WALKING_DOWNSTAIRS
4.912563,9.773104,-3.161189,18.674114,8.578123,10.589141,13.807047,12.540577,9.885215,14.409839,14.164309,22.49419,-7.37204,-11.165772,-35.451736,2.117777,36.015686,46.637436,37.691116,64.070574,3.745438,8.435562,-2.887009,14.070548,6.012739,7.637836,10.249338,9.340353,0.721474,-0.255356,-0.243911,WALKING_DOWNSTAIRS
2.873755,7.791424,-1.249899,12.037175,6.120382,6.223392,5.112074,5.287383,6.761475,9.971805,5.262656,13.147243,-18.608032,-16.116974,-11.011734,4.464456,15.040085,19.16397,11.934296,26.03658,2.61058,7.874123,-1.451683,10.894198,4.719578,4.52418,4.341507,4.405917,0.692711,0.182099,0.244403,WALKING_DOWNSTAIRS
1.05579,4.753851,7.464806,9.409065,1.526228,3.082308,2.426429,2.936692,1.855819,5.665661,7.84926,9.856707,-2.600388,0.213867,1.873871,1.902677,2.932602,14.035599,13.014084,16.384141,1.559532,4.203804,6.863388,9.031976,1.249869,1.968409,2.006015,2.22813,0.174303,-0.045872,0.05861,WALKING_DOWNSTAIRS
0.024464,3.504366,8.781903,9.752738,1.725827,1.121106,1.955627,1.531972,1.726,3.679329,8.997016,9.872327,-4.472656,2.10289,3.999924,7.100765,4.843185,6.405273,12.877609,13.363309,-0.203796,3.200638,8.814652,9.512268,1.173528,0.893565,1.555912,1.247556,-0.34027,-0.601466,0.437458,WALKING_DOWNSTAIRS
0.704514,3.576862,8.636719,9.729494,1.309424,2.021301,1.836504,1.546975,1.48692,4.108479,8.829817,9.85171,-2.502228,-1.481232,4.739731,5.666267,3.866348,7.856155,15.018036,15.122409,0.405525,3.830315,8.666214,9.654158,1.020042,1.434691,1.293378,0.976924,0.203144,-0.399061,0.149224,WALKING_DOWNSTAIRS
-0.615553,8.360334,-1.086996,10.829592,2.103133,5.178024,6.194162,4.876304,2.191364,9.833978,6.288815,11.876801,-4.666596,-1.972031,-12.587112,4.536369,4.531937,24.337845,18.922974,25.338848,-0.882553,8.144669,-2.221413,9.463964,1.678675,3.64984,4.092767,3.549476,-0.192011,-0.4732,0.204883,WALKING_DOWNSTAIRS
-0.67292,8.271317,-2.789753,9.637089,1.773237,5.476788,4.132114,5.830153,1.896626,9.920176,4.985688,11.263399,-6.63942,-1.086182,-19.726624,2.423245,4.163223,28.477417,7.471512,32.454736,-0.597649,7.865738,-2.554207,9.351702,1.219738,4.066198,2.892555,4.134112,-0.33142,-0.452738,0.058089,WALKING_DOWNSTAIRS
-0.117559,8.633608,-3.298807,10.322042,2.442448,5.008569,4.771868,5.719494,2.445275,9.98123,5.801108,11.800727,-7.745529,1.741364,-19.367493,3.073314,8.001129,26.143082,7.24646,30.116747,-0.171478,8.636673,-2.956436,9.670615,1.69572,3.764164,3.476188,4.156394,0.082758,-0.36959,-0.247693,WALKING_DOWNSTAIRS
0.475964,9.550682,-0.93846,10.282475,2.502535,3.62308,2.991967,3.86455,2.547395,10.214805,3.135693,10.984718,-8.73674,3.687851,-8.833008,4.037041,7.989166,22.166306,6.547348,22.427367,0.119423,9.128677,-1.324783,9.911077,1.755207,2.646314,2.244489,2.951293,0.168944,0.243518,0.289117,WALKING_DOWNSTAIRS
0.783427,9.337695,-1.150587,10.645579,2.521869,3.782396,4.062169,3.6013,2.640754,10.074674,4.221975,11.238226,-4.826996,-0.966476,-8.986237,3.243193,7.625244,19.748169,11.553619,23.732727,0.925064,9.552452,-0.895035,10.25347,1.769232,2.753638,2.920589,2.50946,-0.158661,0.360596,0.337977,WALKING_DOWNSTAIRS
0.733915,8.348842,-2.287258,9.399303,2.394066,3.42767,3.17999,3.836568,2.504033,9.025081,3.917127,10.15215,-7.644974,0.826782,-11.363678,3.071513,10.242096,18.146439,6.410873,20.716041,0.883171,7.835815,-2.044243,8.66634,1.603013,2.732535,2.167807,3.135943,0.076724,-0.253068,-0.208223,WALKING_DOWNSTAIRS
1.202315,7.911133,-2.727982,9.734695,2.80297,5.016839,4.297998,5.311054,3.049951,9.367748,5.090645,11.089255,-5.59314,-0.990418,-11.437897,2.934406,8.082535,27.50058,8.165833,30.023648,1.351234,6.937988,-2.277679,8.601663,2.224998,3.953485,3.259768,4.120623,0.17426,-0.336101,-0.16654,WALKING_DOWNSTAIRS
1.757675,9.053934,-2.763464,11.09542,3.06798,5.846325,5.231936,6.368413,3.535806,10.777441,5.916915,12.793164,-8.013687,1.082962,-12.548813,3.470472,7.879028,29.564392,11.496155,32.221852,1.838455,8.400849,-3.432884,9.468571,2.276072,4.273236,3.85093,4.978617,-0.003559,-0.370777,-0.440219,WALKING_DOWNSTAIRS
